material_id,formula,composition,structure,band_gap,functional,passes_topology,b_site_elements,anion_elements,n_candidate_b_sites,n_edge_or_face_sharing_pairs,disambiguated_by_bond_length,error,a_site_elements,a_site_mean_cn,a_site_cn_plausible,a_site_element,b_site_element,x_site_element,a_oxi_state,b_oxi_state,x_oxi_state,oxi_error,b_site_cn,x_site_cn,a_site_cn,a_site_radius,a_site_radius_method,b_site_radius,b_site_radius_method,x_site_radius,x_site_radius_method
mp-560522,MnSO3,Mn1 S1 O3,"Full Formula (Mn6 S6 O18)
Reduced Formula: MnSO3
abc   :   8.043487   8.043429   8.042981
angles: 109.254402 109.261973 109.263716
pbc   :       True       True       True
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.318513  0.634553  0.813658    -4.659
  1  Mn    0.681392  0.365185  0.186097    -4.659
  2  Mn    0.634514  0.81404   0.31884     -4.661
  3  Mn    0.365325  0.186138  0.681363     4.661
  4  Mn    0.814056  0.318601  0.634361     4.659
  5  Mn    0.186056  0.681279  0.365443     4.659
  6  S     0.210587  0.352709  0.024586    -0.001
  7  S     0.647308  0.975444  0.789444     0.001
  8  S     0.024579  0.210593  0.352705    -0.001
  9  S     0.789414  0.647319  0.975414    -0.001
 10  S     0.975444  0.789436  0.64733     -0
 11  S     0.352685  0.024558  0.210579     0.001
 12  O     0.55547   0.229593  0.340961    -0.001
 13  O     0.770419  0.659052  0.444548    -0.019
 14  O     0.444531  0.770414  0.659017    -0.001
 15  O     0.340964  0.555461  0.229587     0.003
 16  O     0.229611  0.340953  0.555483    -0.001
 17  O     0.659054  0.44454   0.770398     0.019
 18  O     0.879692  0.585598  0.132539     0.002
 19  O     0.867481  0.12034   0.414423    -0.002
 20  O     0.132545  0.879691  0.585592     0.021
 21  O     0.585582  0.132513  0.879651    -0.004
 22  O     0.414404  0.867465  0.120322    -0.019
 23  O     0.120332  0.414415  0.867467     0.002
 24  O     0.019579  0.628024  0.688581    -0.001
 25  O     0.980402  0.371982  0.31143     -0.001
 26  O     0.627991  0.688523  0.019611    -0.021
 27  O     0.371996  0.311469  0.980457     0.002
 28  O     0.3115    0.98046   0.372045     0.021
 29  O     0.688573  0.019652  0.62807     -0.001",3.3554999999999997,GGA+U Static,True,['Mn'],['O'],6,0,False,,['S'],{'S': 3.0},False,S,Mn,O,4.0,2.0,-2.0,,6.0,3.0,3.0,0.37,shannon_fallback_cn,0.96,shannon_fallback_cn,1.36,shannon_exact_cn
mp-22224,MnSeO3,Mn1 Se1 O3,"Full Formula (Mn4 Se4 O12)
Reduced Formula: MnSeO3
abc   :   5.208064   6.187389   8.016771
angles:  90.000000  89.999938  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0         0.5       0           -4.643
  1  Mn    0.5       0         0.5         -4.643
  2  Mn    0.5       1e-06     0            4.643
  3  Mn    0         0.500002  0.5          4.643
  4  Se    0.9825    0.026796  0.25         0
  5  Se    0.4825    0.473204  0.75         0
  6  Se    0.5175    0.526796  0.25         0
  7  Se    0.0175    0.973203  0.75         0
  8  O     0.311738  0.077999  0.249997     0
  9  O     0.811738  0.422     0.749997     0
 10  O     0.188262  0.577999  0.250003     0
 11  O     0.688262  0.922     0.750003     0
 12  O     0.865271  0.181256  0.417       -0.005
 13  O     0.365263  0.318751  0.583        0.005
 14  O     0.634729  0.681257  0.083       -0.005
 15  O     0.134737  0.818751  0.917        0.005
 16  O     0.134729  0.818743  0.583       -0.005
 17  O     0.634737  0.681249  0.417        0.005
 18  O     0.365271  0.318743  0.917       -0.005
 19  O     0.865263  0.181249  0.083        0.005",2.8432999999999997,GGA+U Static,True,['Mn'],['O'],4,0,False,,['Se'],{'Se': 3.0},False,Se,Mn,O,4.0,2.0,-2.0,,6.0,3.0,3.0,0.5,shannon_fallback_cn,0.96,shannon_fallback_cn,1.36,shannon_exact_cn
mp-532143,MnSiO3,Mn1 Si1 O3,"Full Formula (Mn16 Si16 O48)
Reduced Formula: MnSiO3
abc   :  10.274506  10.274506  10.274506
angles: 109.124275 109.124275 110.167363
pbc   :       True       True       True
Sites (80)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.258134  0.625654  0.115013     4.663
  1  Mn    0.749032  0.749032  0            4.667
  2  Mn    0.393121  0.008134  0.13248      4.663
  3  Mn    0.510641  0.143121  0.884987     4.663
  4  Mn    0.999032  0.499032  0.5          4.667
  5  Mn    0.875654  0.260641  0.86752      4.663
  6  Mn    0.625     0.375     0.25         4.646
  7  Mn    0.625     0.875     0.25         4.646
  8  Mn    0.625     0.375     0.75         4.646
  9  Mn    0.125     0.375     0.75         4.646
 10  Mn    0.374346  0.489359  0.63248      4.663
 11  Mn    0.250968  0.250968  0            4.667
 12  Mn    0.739359  0.606879  0.615013     4.663
 13  Mn    0.856879  0.741866  0.36752      4.663
 14  Mn    0.500968  0.000968  0.5          4.667
 15  Mn    0.991866  0.124346  0.384987     4.663
 16  Si    0.75842   0.120719  0.109258     0.015
 17  Si    0.899162  0.50842   0.137701     0.015
 18  Si    0.011461  0.649162  0.890742     0.015
 19  Si    0.370719  0.761461  0.862299     0.015
 20  Si    0.625     0.875     0.75         0.003
 21  Si    0.879281  0.988539  0.637701     0.015
 22  Si    0.125     0.875     0.75         0.003
 23  Si    0.238539  0.100838  0.609258     0.015
 24  Si    0         0         0            0.003
 25  Si    0.125     0.875     0.25         0.003
 26  Si    0.125     0.375     0.25         0.003
 27  Si    0.350838  0.24158   0.362299     0.015
 28  Si    0.5       0.5       0            0.023
 29  Si    0.25      0.75      0.5          0.003
 30  Si    0.49158   0.629281  0.390742     0.015
 31  Si    0.75      0.25      0.5          0.023
 32  O     0.655845  0.674588  0.148428     0.06
 33  O     0.708545  0.072067  0.917194     0.029
 34  O     0.619485  0.15903   0.119697     0.055
 35  O     0.768677  0.986365  0.158264     0.049
 36  O     0.749788  0.369485  0.960455     0.055
 37  O     0.013003  0.944005  0.136749     0.024
 38  O     0.94131   0.279521  0.243797     0.025
 39  O     0.041351  0.458545  0.136478     0.029
 40  O     0.757417  0.405845  0.481257     0.06
 41  O     0.860413  0.518677  0.282312     0.049
 42  O     0.924588  0.27616   0.518743     0.06
 43  O     0.947513  0.69131   0.161789     0.025
 44  O     0.52616   0.507417  0.851572     0.06
 45  O     0.194005  0.557256  0.431002     0.024
 46  O     0.828101  0.610413  0.841736     0.049
 47  O     0.039333  0.499788  0.880303     0.055
 48  O     0.126254  0.763003  0.568998     0.024
 49  O     0.035724  0.697513  0.756203     0.025
 50  O     0.236365  0.578101  0.717688     0.049
 51  O     0.807256  0.876254  0.863251     0.024
 52  O     0.154873  0.791351  0.082806     0.029
 53  O     0.322067  0.904873  0.863522     0.029
 54  O     0.529521  0.785724  0.838211     0.025
 55  O     0.84097   0.960667  0.460455     0.055
 56  O     0.40903   0.789333  0.039545     0.055
 57  O     0.720479  0.964276  0.661789     0.025
 58  O     0.927933  0.845127  0.636478     0.029
 59  O     0.095127  0.958649  0.417194     0.029
 60  O     0.442744  0.873746  0.636749     0.024
 61  O     0.013635  0.171899  0.782312     0.049
 62  O     0.214276  0.052487  0.743797     0.025
 63  O     0.123746  0.986997  0.931002     0.024
 64  O     0.210667  0.250212  0.619697     0.055
 65  O     0.421899  0.139587  0.658264     0.049
 66  O     0.055995  0.192744  0.068998     0.024
 67  O     0.72384   0.242583  0.648428     0.06
 68  O     0.302487  0.05869   0.338211     0.025
 69  O     0.325412  0.47384   0.981257     0.06
 70  O     0.389587  0.231323  0.217688     0.049
 71  O     0.492583  0.344155  0.018743     0.06
 72  O     0.208649  0.291455  0.363522     0.029
 73  O     0.30869   0.470479  0.256203     0.025
 74  O     0.236997  0.805995  0.363251     0.024
 75  O     0.500212  0.380515  0.539545     0.055
 76  O     0.481323  0.763635  0.341736     0.049
 77  O     0.630515  0.59097   0.380303     0.055
 78  O     0.541455  0.677933  0.582806     0.029
 79  O     0.594155  0.075412  0.351572     0.06",2.4641,GGA+U Static,True,['Si'],['O'],8,0,True,,['Mn'],{'Mn': 7.5},True,Mn,Si,O,2.0,4.0,-2.0,,4.5,3.5,7.5,0.96,shannon_exact_cn,0.26,shannon_exact_cn,1.38,shannon_exact_cn
mp-1289249,MnSiO3,Mn1 Si1 O3,"Full Formula (Mn4 Si4 O12)
Reduced Formula: MnSiO3
abc   :   5.342257   6.775902   6.775898
angles:  86.510725  76.024398  76.024742
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.749999  0.251493  0.248509    -4.5
  1  Mn    0.750002  0.895777  0.604223    -4.549
  2  Mn    0.249998  0.748506  0.751493     4.5
  3  Mn    0.249998  0.104221  0.395782     4.549
  4  Si    0.231886  0.214984  0.884435     0.003
  5  Si    0.268114  0.615565  0.285016     0.003
  6  Si    0.768113  0.785022  0.115563    -0.003
  7  Si    0.731881  0.384436  0.714989    -0.003
  8  O     0.96917   0.374819  0.833007    -0.005
  9  O     0.53083   0.666996  0.125173    -0.005
 10  O     0.030829  0.625179  0.166995     0.005
 11  O     0.469169  0.333002  0.874818     0.005
 12  O     0.136417  0.136848  0.113077     0.009
 13  O     0.363585  0.386923  0.363152     0.009
 14  O     0.863579  0.863162  0.886924    -0.009
 15  O     0.636424  0.613077  0.636844    -0.009
 16  O     0.340245  0.038088  0.711955     0.037
 17  O     0.159759  0.788045  0.461907     0.037
 18  O     0.659765  0.961907  0.288047    -0.037
 19  O     0.840237  0.211954  0.538094    -0.037",2.6777999999999995,GGA+U Static,True,['Mn'],['O'],2,0,False,,['Si'],{'Si': 4.0},False,Si,Mn,O,4.0,2.0,-2.0,,5.0,3.0,4.0,0.26,shannon_exact_cn,0.75,shannon_exact_cn,1.36,shannon_exact_cn
mp-1176417,MnTeO3,Mn1 Te1 O3,"Full Formula (Mn4 Te4 O12)
Reduced Formula: MnTeO3
abc   :   5.502735   6.208070   7.879377
angles:  90.000040  89.999606  90.000118
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.00049   0.500062  0.499929    -4.629
  1  Mn    0.500177  0.000138  0.999634    -4.629
  2  Mn    0.000234  0.500321  0.000276     4.629
  3  Mn    0.499817  0.000108  0.500347     4.629
  4  Te    0.013666  0.990924  0.750005    -0
  5  Te    0.486358  0.490925  0.75         0
  6  Te    0.513719  0.508982  0.250002    -0
  7  Te    0.986304  0.008981  0.250003     0
  8  O     0.173592  0.436115  0.249994     0
  9  O     0.326307  0.93612   0.249977     0
 10  O     0.673584  0.063801  0.749976    -0
 11  O     0.826318  0.563799  0.749996    -0
 12  O     0.139913  0.176652  0.571536     0.005
 13  O     0.139878  0.17668   0.928424    -0.005
 14  O     0.359966  0.676679  0.571542    -0.005
 15  O     0.359963  0.676682  0.928428     0.005
 16  O     0.639915  0.323279  0.071516     0.005
 17  O     0.639882  0.323253  0.428452    -0.005
 18  O     0.859962  0.823251  0.071515    -0.005
 19  O     0.859956  0.823249  0.428448     0.005",3.0072,GGA+U Static,True,['Mn'],['O'],4,0,False,,['Te'],{'Te': 3.0},False,Te,Mn,O,4.0,2.0,-2.0,,6.0,3.0,3.0,0.52,shannon_exact_cn,0.96,shannon_fallback_cn,1.36,shannon_exact_cn
mp-1210642,MnTeO3,Mn1 Te1 O3,"Full Formula (Mn4 Te4 O12)
Reduced Formula: MnTeO3
abc   :   5.587307   5.746398   8.227003
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b        c    magmom
---  ----  --------  --------  -------  --------
  0  Mn    0.005165  0.455615  0.25        4.632
  1  Mn    0.994835  0.544385  0.75        4.632
  2  Mn    0.505165  0.044385  0.75        4.632
  3  Mn    0.494835  0.955615  0.25        4.632
  4  Te    0         0         0           0.018
  5  Te    0.5       0.5       0           0.018
  6  Te    0         0         0.5         0.018
  7  Te    0.5       0.5       0.5         0.018
  8  O     0.32533   0.179512  0.07441     0.035
  9  O     0.67467   0.820488  0.92559     0.035
 10  O     0.82533   0.320488  0.92559     0.035
 11  O     0.67467   0.820488  0.57441     0.035
 12  O     0.17467   0.679512  0.07441     0.035
 13  O     0.32533   0.179512  0.42559     0.035
 14  O     0.17467   0.679512  0.42559     0.035
 15  O     0.82533   0.320488  0.57441     0.035
 16  O     0.640904  0.594746  0.25        0.032
 17  O     0.359096  0.405254  0.75        0.032
 18  O     0.140904  0.905254  0.75        0.032
 19  O     0.859096  0.094746  0.25        0.032",0.36209999999999987,GGA+U Static,True,['Te'],['O'],4,0,False,,['Mn'],{'Mn': 4.0},False,Mn,Te,O,2.0,4.0,-2.0,,6.0,3.3333333333333335,4.0,0.66,shannon_exact_cn,0.97,shannon_exact_cn,1.36,shannon_exact_cn
mp-30528,MnTlCl3,Mn1 Tl1 Cl3,"Full Formula (Mn4 Tl4 Cl12)
Reduced Formula: MnTlCl3
abc   :   7.044296   7.061183  10.042334
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP            a         b          c
---  ----  ---------  --------  ---------
  0  Mn    -0         0.5        0.5
  1  Mn     0.5       0         -0
  2  Mn     0.5       0          0.5
  3  Mn     0         0.5       -0
  4  Tl     0.015188  0.999693   0.25
  5  Tl     0.515188  0.500307   0.25
  6  Tl     0.484812  0.499693   0.75
  7  Tl     0.984812  0.000307   0.75
  8  Cl     0.719638  0.280519   0.518872
  9  Cl     0.219638  0.219481   0.981128
 10  Cl     0.780362  0.780519   0.481128
 11  Cl     0.280362  0.719481   0.018872
 12  Cl     0.280362  0.719481   0.481128
 13  Cl     0.780362  0.780519   0.018872
 14  Cl     0.219638  0.219481   0.518872
 15  Cl     0.719638  0.280519   0.981128
 16  Cl     0.502345  0.961749   0.75
 17  Cl     0.002344  0.538251   0.75
 18  Cl     0.997656  0.461749   0.25
 19  Cl     0.497655  0.038251   0.25",1.2858,GGA Static,True,['Mn'],['Cl'],4,0,False,,['Tl'],{'Tl': 0.0},False,Tl,Mn,Cl,1.0,2.0,-1.0,,6.0,2.0,0.0,1.5,shannon_fallback_cn,0.96,shannon_fallback_cn,1.81,shannon_fallback_cn
mp-570290,MnTlCl3,Mn1 Tl1 Cl3,"Full Formula (Mn1 Tl1 Cl3)
Reduced Formula: MnTlCl3
abc   :   5.069273   5.069273   5.069273
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mn    0.5  0.5  0.5     4.458
  1  Tl    0    0    0       0.001
  2  Cl    0    0.5  0.5     0.082
  3  Cl    0.5  0.5  0       0.031
  4  Cl    0.5  0    0.5     0.067",1.1477,GGA Static,True,['Mn'],['Cl'],1,0,False,,['Tl'],{'Tl': 0.0},False,Tl,Mn,Cl,1.0,2.0,-1.0,,6.0,2.0,0.0,1.5,shannon_fallback_cn,0.96,shannon_fallback_cn,1.81,shannon_fallback_cn
mp-998762,MnTlF3,Mn1 Tl1 F3,"Full Formula (Mn1 Tl1 F3)
Reduced Formula: MnTlF3
abc   :   4.233688   4.236251   4.235429
angles:  90.003725  90.032252  89.996685
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Mn    0.511911  0.499826  0.502231
  1  Tl    0.009323  0.998074  0.004985
  2  F     0.51358   1.00013   0.502476
  3  F     0.012326  0.502212  0.498588
  4  F     0.512864  0.499758  0.001712",2.6304,GGA+U Static,True,['Mn'],['F'],1,0,False,,['Tl'],{'Tl': 0.0},False,Tl,Mn,F,1.0,2.0,-1.0,,6.0,2.0,0.0,1.5,shannon_fallback_cn,0.96,shannon_fallback_cn,1.285,shannon_exact_cn
mp-753819,MnTlO3,Mn1 Tl1 O3,"Full Formula (Mn4 Tl4 O12)
Reduced Formula: MnTlO3
abc   :   5.567051   7.933636   5.489055
angles:  90.013286  89.997745  89.286776
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.999982  0.500128  0.499568     3.858
  1  Mn    0.999847  0.999893  0.500215     4.115
  2  Mn    0.500053  0.499989  0.999647     3.849
  3  Mn    0.500113  0.999808  0.00034      4.114
  4  Tl    0.03096   0.253333  0.998672     0.041
  5  Tl    0.469052  0.746756  0.49859      0.041
  6  Tl    0.530967  0.253293  0.501439     0.041
  7  Tl    0.969055  0.746677  0.001333     0.041
  8  O     0.034563  0.734359  0.606128    -0.031
  9  O     0.197732  0.043649  0.802931    -0.058
 10  O     0.197417  0.561373  0.19093     -0.05
 11  O     0.302833  0.438592  0.691616    -0.05
 12  O     0.302256  0.956339  0.30295     -0.058
 13  O     0.465486  0.265696  0.106319    -0.031
 14  O     0.534525  0.734332  0.893673    -0.031
 15  O     0.697666  0.043639  0.697341    -0.058
 16  O     0.697052  0.561474  0.308282    -0.05
 17  O     0.802676  0.438697  0.808884    -0.05
 18  O     0.802323  0.956294  0.197268    -0.058
 19  O     0.96544   0.265679  0.393873    -0.031",0.0,GGA+U Static,True,['Mn'],['O'],4,0,False,,['Tl'],{'Tl': 4.0},False,Tl,Mn,O,3.0,3.0,-2.0,,6.0,3.3333333333333335,4.0,0.75,shannon_exact_cn,0.785,average_ionic_radius,1.36,shannon_exact_cn
mp-768374,MnTlO3,Mn1 Tl1 O3,"Full Formula (Mn6 Tl6 O18)
Reduced Formula: MnTlO3
abc   :   6.131814   6.131814  12.013444
angles:  90.000000  90.000000 120.000003
pbc   :       True       True       True
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0         0.665112  0.493562     3.959
  1  Mn    0         0.334888  0.993562     3.957
  2  Mn    0.334888  0.334888  0.493562     3.959
  3  Mn    0.334888  0         0.993562     3.957
  4  Mn    0.665112  0.665112  0.993562     3.957
  5  Mn    0.665112  0         0.493562     3.959
  6  Tl    0.333333  0.666667  0.2332       0.032
  7  Tl    0         0         0.263927     0.033
  8  Tl    0         0         0.763927     0.033
  9  Tl    0.333333  0.666667  0.7332       0.032
 10  Tl    0.666667  0.333333  0.7332       0.032
 11  Tl    0.666667  0.333333  0.2332       0.032
 12  O     0         0.683059  0.655229    -0.042
 13  O     0         0.649263  0.332111    -0.043
 14  O     0         0.350737  0.832111    -0.043
 15  O     0         0.316941  0.155229    -0.042
 16  O     0.333333  0.666667  0.002294    -0.053
 17  O     0         0         0.477639    -0.047
 18  O     0         0         0.977639    -0.049
 19  O     0.333333  0.666667  0.502294    -0.051
 20  O     0.316941  0.316941  0.655229    -0.042
 21  O     0.350737  0.350737  0.332111    -0.043
 22  O     0.316941  0         0.155229    -0.042
 23  O     0.649263  0.649263  0.832111    -0.043
 24  O     0.350737  0         0.832111    -0.043
 25  O     0.683059  0.683059  0.155229    -0.042
 26  O     0.666667  0.333333  0.502294    -0.051
 27  O     0.666667  0.333333  0.002294    -0.053
 28  O     0.649263  0         0.332111    -0.043
 29  O     0.683059  0         0.655229    -0.042",0.0,GGA+U Static,True,['Mn'],['O'],12,0,True,,['Tl'],{'Tl': 6.333333333333333},True,Tl,Mn,O,3.0,3.0,-2.0,,5.0,3.7777777777777777,6.333333333333333,0.885,shannon_exact_cn,0.58,shannon_exact_cn,1.38,shannon_exact_cn
mp-768432,MnTlO3,Mn1 Tl1 O3,"Full Formula (Mn2 Tl2 O6)
Reduced Formula: MnTlO3
abc   :   6.463076   6.463076   6.463076
angles:  47.778137  47.778137  47.778132
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.664703  0.664703  0.664703    -3.216
  1  Mn    0.335297  0.335297  0.335297    -3.216
  2  Tl    0.874807  0.874807  0.874807     0.015
  3  Tl    0.125193  0.125193  0.125193     0.015
  4  O     0.940452  0.322431  0.549431     0.11
  5  O     0.549431  0.940452  0.322431     0.11
  6  O     0.322431  0.549431  0.940452     0.11
  7  O     0.677569  0.450569  0.059548     0.11
  8  O     0.450569  0.059548  0.677569     0.11
  9  O     0.059548  0.677569  0.450569     0.11",0.0,GGA+U Static,True,['Mn'],['O'],2,0,False,,['Tl'],{'Tl': 3.0},False,Tl,Mn,O,3.0,3.0,-2.0,,6.0,3.0,3.0,0.885,shannon_fallback_cn,0.785,average_ionic_radius,1.36,shannon_exact_cn
