material_id,formula,composition,structure,band_gap,functional
mp-570303,KTmI3,K1 Tm1 I3,"Full Formula (K2 Tm2 I6)
Reduced Formula: KTmI3
abc   :   8.113735   8.113735  11.538987
angles:  90.000000  90.000000 149.379576
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.751061  0.248939  0.75         0.002
  1  K     0.248939  0.751061  0.25         0.002
  2  Tm    0         0         0            0.253
  3  Tm    0         0         0.5          0.253
  4  I     0.633745  0.366255  0.446044     0
  5  I     0.633745  0.366255  0.053956     0
  6  I     0.366255  0.633745  0.553956     0
  7  I     0.366255  0.633745  0.946044     0
  8  I     0.066488  0.933512  0.75        -0.003
  9  I     0.933512  0.066488  0.25        -0.003",0.0,GGA Static
mp-1184949,KTmO3,K1 Tm1 O3,"Full Formula (K1 Tm1 O3)
Reduced Formula: KTmO3
abc   :   4.412421   4.412421   4.412421
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0       0.004
  1  Tm    0.5  0.5  0.5     0.074
  2  O     0.5  0.5  0      -0.55
  3  O     0.5  0    0.5    -0.623
  4  O     0    0.5  0.5    -0.508",0.0,GGA Static
mp-4126,KUO3,K1 U1 O3,"Full Formula (K1 U1 O3)
Reduced Formula: KUO3
abc   :   4.298863   4.298863   4.298863
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  K      0.5   0.5   0.5
  1  U     -0    -0    -0
  2  O      0     0.5   0
  3  O     -0     0     0.5
  4  O      0.5   0     0",0.4419000000000004,GGA Static
mp-1205604,KVCl3,K1 V1 Cl3,"Full Formula (K2 V2 Cl6)
Reduced Formula: KVCl3
abc   :   6.914956   6.914956   6.160091
angles:  90.000000  90.000000 119.999421
pbc   :       True       True       True
Sites (10)
  #  SP            a         b      c
---  ----  ---------  --------  -----
  0  K      0.333329  0.666668   0.75
  1  K      0.666671  0.333332   0.25
  2  V     -0         0         -0
  3  V     -0         0          0.5
  4  Cl     0.162885  0.325771   0.25
  5  Cl     0.837115  0.674229   0.75
  6  Cl     0.674229  0.837115   0.25
  7  Cl     0.325771  0.162885   0.75
  8  Cl     0.162886  0.837114   0.25
  9  Cl     0.837114  0.162886   0.75",0.33428424999930284,GGA Static
mp-557257,KVF3,K1 V1 F3,"Full Formula (K1 V1 F3)
Reduced Formula: KVF3
abc   :   4.129387   4.129403   4.129290
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a    b    c
---  ----  ----  ---  ---
  0  K     -0    0    0
  1  V      0.5  0.5  0.5
  2  F      0    0.5  0.5
  3  F      0.5  0    0.5
  4  F      0.5  0.5  0",2.0758999999999994,GGA+U Static
mp-18815,KVO3,K1 V1 O3,"Full Formula (K4 V4 O12)
Reduced Formula: KVO3
abc   :   5.197461   5.655157  10.658244
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a      b         c
---  ----  --------  -----  --------
  0  K     0.05902    0.75  0.104919
  1  K     0.05902    0.25  0.395081
  2  K     0.94098    0.25  0.895081
  3  K     0.94098    0.75  0.604919
  4  V     0.476091   0.75  0.840116
  5  V     0.476091   0.25  0.659884
  6  V     0.523909   0.25  0.159884
  7  V     0.523909   0.75  0.340116
  8  O     0.393279   0.75  0.480983
  9  O     0.393279   0.25  0.019017
 10  O     0.606721   0.25  0.519017
 11  O     0.606721   0.75  0.980983
 12  O     0.842835   0.75  0.351118
 13  O     0.842835   0.25  0.148882
 14  O     0.157165   0.25  0.648882
 15  O     0.157165   0.75  0.851118
 16  O     0.588061  -0     0.75
 17  O     0.411939   0.5   0.25
 18  O     0.411939   0     0.25
 19  O     0.588061   0.5   0.75",3.0460000000000003,GGA+U Static
mp-1076633,KVO3,K1 V1 O3,"Full Formula (K1 V1 O3)
Reduced Formula: KVO3
abc   :   3.853100   3.853100   3.853100
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0.5  0.5  0.5    -0
  1  V     0    0    0       0.002
  2  O     0.5  0    0      -0.001
  3  O     0    0.5  0      -0.001
  4  O     0    0    0.5    -0.001",0.21670000000000034,GGA+U Static
mp-1040472,KWO3,K1 W1 O3,"Full Formula (K1 W1 O3)
Reduced Formula: KWO3
abc   :   4.017149   4.017149   4.017149
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0.5  0.5  0.5    -0.001
  1  W     0    0    0       1.081
  2  O     0.5  0    0      -0.12
  3  O     0    0.5  0      -0.031
  4  O     0    0    0.5    -0.027",0.0,GGA+U Static
mp-1184945,KYO3,K1 Y1 O3,"Full Formula (K1 Y1 O3)
Reduced Formula: KYO3
abc   :   4.497543   4.497543   4.497543
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0       0.004
  1  Y     0.5  0.5  0.5     0.06
  2  O     0.5  0.5  0      -0.562
  3  O     0.5  0    0.5    -0.613
  4  O     0    0.5  0.5    -0.504",0.0,GGA Static
mp-1206621,KYbI3,K1 Yb1 I3,"Full Formula (K2 Yb2 I6)
Reduced Formula: KYbI3
abc   :   8.171140   8.171140  11.483363
angles:  90.000000  90.000000 151.075195
pbc   :       True       True       True
Sites (10)
  #  SP           a         b        c    magmom
---  ----  --------  --------  -------  --------
  0  K     0.256053  0.743947  0.25        0.002
  1  K     0.743947  0.256053  0.75        0.002
  2  Yb    0         0         0           0.2
  3  Yb    0         0         0.5         0.2
  4  I     0.637974  0.362026  0.05196     0.006
  5  I     0.362026  0.637974  0.94804     0.006
  6  I     0.362026  0.637974  0.55196     0.006
  7  I     0.637974  0.362026  0.44804     0.006
  8  I     0.942152  0.057848  0.25       -0.003
  9  I     0.057848  0.942152  0.75       -0.003",3.6306785922692395,r2SCAN Static
mp-1184953,KYbO3,K1 Yb1 O3,"Full Formula (K1 Yb1 O3)
Reduced Formula: KYbO3
abc   :   4.355792   4.355792   4.355792
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0      -0.007
  1  Yb    0.5  0.5  0.5    -0.182
  2  O     0.5  0.5  0       0.591
  3  O     0.5  0    0.5     0.591
  4  O     0    0.5  0.5     0.591",0.0,r2SCAN Static
mp-5878,KZnF3,K1 Zn1 F3,"Full Formula (K1 Zn1 F3)
Reduced Formula: KZnF3
abc   :   4.047417   4.047417   4.047417
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  K     -0     0    -0
  1  Zn     0.5   0.5   0.5
  2  F      0     0.5   0.5
  3  F      0.5  -0     0.5
  4  F      0.5   0.5   0",3.6837,GGA Static
mp-1184946,KZnO3,K1 Zn1 O3,"Full Formula (K1 Zn1 O3)
Reduced Formula: KZnO3
abc   :   4.088547   4.088547   4.088547
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0      -0.004
  1  Zn    0.5  0.5  0.5     0.132
  2  O     0.5  0.5  0       0.809
  3  O     0.5  0    0.5     0.809
  4  O     0    0.5  0.5     0.809",0.0,GGA Static
mp-1184950,KZrO3,K1 Zr1 O3,"Full Formula (K1 Zr1 O3)
Reduced Formula: KZrO3
abc   :   4.238285   4.238285   4.238285
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0      -0.003
  1  Zr    0.5  0.5  0.5    -0.076
  2  O     0.5  0.5  0       0.296
  3  O     0.5  0    0.5     0.296
  4  O     0    0.5  0.5     0.296",0.0,GGA Static
mp-10600,La3AlC,La3 Al1 C1,"Full Formula (La3 Al1 C1)
Reduced Formula: La3AlC
abc   :   5.205131   5.205131   5.205131
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  La    0.5  0.5  0           0
  1  La    0.5  0    0.5         0
  2  La    0    0.5  0.5         0
  3  Al    0    0    0           0
  4  C     0.5  0.5  0.5        -0",0.0,GGA Static
mp-4505,La3AlN,La3 Al1 N1,"Full Formula (La3 Al1 N1)
Reduced Formula: La3AlN
abc   :   5.097516   5.097523   5.097515
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  La     0.5   0.5  -0
  1  La    -0     0.5   0.5
  2  La     0.5   0     0.5
  3  Al     0    -0    -0
  4  N      0.5   0.5   0.5",0.0,GGA Static
mp-1206996,La3AlO,La3 Al1 O1,"Full Formula (La3 Al1 O1)
Reduced Formula: La3AlO
abc   :   5.031013   5.031008   5.031009
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  La     0.5  -0    -0
  1  La     0     0.5   0
  2  La     0     0     0.5
  3  Al     0.5   0.5   0.5
  4  O     -0     0    -0",0.0,GGA Static
mp-20590,La3InB,La3 In1 B1,"Full Formula (La3 In1 B1)
Reduced Formula: La3InB
abc   :   5.328949   5.328949   5.328949
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  La    0.5  0    0.5     0.001
  1  La    0.5  0.5  0       0.001
  2  La    0    0.5  0.5     0.001
  3  In    0    0    0       0.001
  4  B     0.5  0.5  0.5    -0",0.0,GGA Static
mp-29056,La3InC,La3 In1 C1,"Full Formula (La3 In1 C1)
Reduced Formula: La3InC
abc   :   5.249359   5.249359   5.249359
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a    b    c
---  ----  ----  ---  ---
  0  La     0.5  0    0.5
  1  La     0.5  0.5  0
  2  La    -0    0.5  0.5
  3  In    -0    0    0
  4  C      0.5  0.5  0.5",0.0,GGA Static
mp-1224015,La3InGe,La3 In1 Ge1,"Full Formula (La24 In8 Ge8)
Reduced Formula: La3InGe
abc   :  12.383994  11.958467  11.942751
angles:  62.407097  58.859553  58.736286
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.643252  0.356704  0.356703     0.171
  1  La    0.139185  0.860789  0.860799     0.193
  2  La    0.348926  0.651129  0.651034     0.188
  3  La    0.855368  0.144541  0.144694     0.174
  4  La    0.701434  0.063703  0.668351     0.085
  5  La    0.566606  0.668339  0.063612     0.085
  6  La    0.07013   0.560989  0.160008     0.09
  7  La    0.20895   0.160121  0.560905     0.09
  8  La    0.839828  0.791188  0.929883     0.09
  9  La    0.439003  0.930011  0.79107      0.09
 10  La    0.331572  0.43341   0.298646     0.085
 11  La    0.936358  0.298585  0.433432     0.085
 12  La    0.30095   0.93531   0.337486     0.095
 13  La    0.426197  0.337462  0.935178     0.096
 14  La    0.935445  0.43638   0.831878     0.092
 15  La    0.79634   0.831905  0.436464     0.093
 16  La    0.168093  0.203642  0.06476      0.092
 17  La    0.563499  0.064697  0.203667     0.092
 18  La    0.662578  0.573672  0.698856     0.096
 19  La    0.064785  0.698881  0.573824     0.095
 20  La    0.663285  0.668592  0.33669      0.281
 21  La    0.331635  0.336794  0.668553     0.281
 22  La    0.831557  0.16836   0.833272     0.271
 23  La    0.166659  0.833361  0.168513     0.272
 24  In    0.500322  0.999585  0.999741    -0.044
 25  In    0.000442  0.499541  0.49973     -0.044
 26  In    0.620664  0.379233  0.02573     -0.031
 27  In    0.974229  0.025616  0.379444    -0.031
 28  In    0.529043  0.121821  0.471       -0.015
 29  In    0.878228  0.471082  0.12181     -0.015
 30  In    0.376839  0.623286  0.971578    -0.03
 31  In    0.028378  0.971714  0.623141    -0.03
 32  Ge    0.120871  0.120348  0.879165    -0.051
 33  Ge    0.879577  0.879151  0.120282    -0.051
 34  Ge    0.379448  0.620332  0.383816    -0.051
 35  Ge    0.616385  0.383701  0.620297    -0.051
 36  Ge    0.750539  0.749491  0.749516    -0.032
 37  Ge    0.250383  0.249561  0.249642    -0.032
 38  Ge    0.480266  0.876957  0.519658    -0.022
 39  Ge    0.123047  0.519719  0.876872    -0.022",0.0,GGA Static
mp-20999,La3InN,La3 In1 N1,"Full Formula (La3 In1 N1)
Reduced Formula: La3InN
abc   :   5.137853   5.137833   5.137845
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b    c
---  ----  ----  ----  ---
  0  La     0.5   0.5  0
  1  La    -0     0.5  0.5
  2  La     0.5  -0    0.5
  3  In    -0    -0    0
  4  N      0.5   0.5  0.5",0.0,GGA Static
mp-10611,La3PbC,La3 Pb1 C1,"Full Formula (La3 Pb1 C1)
Reduced Formula: La3PbC
abc   :   5.239164   5.239159   5.239181
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  La     0.5  -0     0.5
  1  La    -0     0.5   0.5
  2  La     0.5   0.5   0
  3  Pb     0    -0    -0
  4  C      0.5   0.5   0.5",0.0,GGA Static
mp-1206443,La3SnC,La3 Sn1 C1,"Full Formula (La3 Sn1 C1)
Reduced Formula: La3SnC
abc   :   5.220300   5.220300   5.220300
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  La     0.5   0     0
  1  La     0     0.5   0
  2  La    -0    -0     0.5
  3  Sn     0.5   0.5   0.5
  4  C     -0    -0    -0",0.0,GGA Static
mp-1206994,La3SnN,La3 Sn1 N1,"Full Formula (La3 Sn1 N1)
Reduced Formula: La3SnN
abc   :   5.106503   5.106515   5.106509
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  La     0.5  -0    -0
  1  La    -0     0.5  -0
  2  La     0    -0     0.5
  3  Sn     0.5   0.5   0.5
  4  N     -0    -0    -0",0.0,GGA Static
mp-7159,La3TlC,La3 Tl1 C1,"Full Formula (La3 Tl1 C1)
Reduced Formula: La3TlC
abc   :   5.240773   5.240773   5.240773
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b     c
---  ----  ---  ---  ----
  0  La    0.5  0     0.5
  1  La    0    0.5   0.5
  2  La    0.5  0.5   0
  3  Tl    0    0    -0
  4  C     0.5  0.5   0.5",0.0,GGA Static
mp-768308,LaAgO3,La1 Ag1 O3,"Full Formula (La2 Ag2 O6)
Reduced Formula: LaAgO3
abc   :   5.731081   5.731081   5.731081
angles:  62.319579  62.319579  62.319587
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.257933  0.257933  0.257933         0
  1  La    0.757933  0.757933  0.757933         0
  2  Ag    0.997781  0.997781  0.997781         0
  3  Ag    0.497781  0.497781  0.497781         0
  4  O     0.849576  0.231035  0.645394         0
  5  O     0.731035  0.349576  0.145394         0
  6  O     0.349576  0.145394  0.731035         0
  7  O     0.645394  0.849576  0.231035         0
  8  O     0.231035  0.645394  0.849576         0
  9  O     0.145394  0.731035  0.349576         0",0.0,GGA Static
mp-1076000,LaAgO3,La1 Ag1 O3,"Full Formula (La1 Ag1 O3)
Reduced Formula: LaAgO3
abc   :   4.108444   4.108444   4.108444
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  La    0.5  0.5  0.5    -0.001
  1  Ag    0    0    0      -0.001
  2  O     0.5  0    0       0
  3  O     0    0.5  0       0
  4  O     0    0    0.5     0",0.0,GGA Static
mp-1069603,LaAl3Au,La1 Al3 Au1,"Full Formula (La1 Al3 Au1)
Reduced Formula: LaAl3Au
abc   :   6.272134   6.272134   6.272134
angles: 139.294287 139.294287  58.926407
pbc   :       True       True       True
Sites (5)
  #  SP           a         b     c
---  ----  --------  --------  ----
  0  La    0.989082  0.989082  -0
  1  Al    0.39835   0.39835    0
  2  Al    0.250273  0.750273   0.5
  3  Al    0.750273  0.250273   0.5
  4  Au    0.628022  0.628022  -0",0.0,GGA Static
mp-1070573,LaAl3Cu,La1 Al3 Cu1,"Full Formula (La1 Al3 Cu1)
Reduced Formula: LaAl3Cu
abc   :   6.132876   6.132876   6.132876
angles: 139.156584 139.156584  59.136174
pbc   :       True       True       True
Sites (5)
  #  SP           a         b     c
---  ----  --------  --------  ----
  0  La    0.997192  0.997192  -0
  1  Al    0.402889  0.402889  -0
  2  Al    0.246548  0.746548   0.5
  3  Al    0.746548  0.246548   0.5
  4  Cu    0.630824  0.630824   0",0.0,GGA Static
